1581542297.674262, -4.700000
1581542297.685449, -4.700000
1581542297.696594, -4.800000
1581542297.706538, -4.800000
1581542297.716387, -4.900000
1581542297.726498, -4.400000
1581542297.736360, -4.800000
1581542297.747720, -3.900000
1581542297.757715, -4.900000
1581542297.767725, -4.900000
1581542297.777834, -4.800000
1581542297.789214, -4.800000
1581542297.800585, -4.900000
1581542297.810590, -4.700000
1581542297.820581, -6.100000
1581542297.830600, -4.800000
1581542297.840573, -4.600000
1581542297.852101, -4.800000
1581542297.862086, -4.700000
1581542297.872099, -4.900000
1581542297.882092, -4.800000
1581542297.892084, -5.100000
1581542297.902096, -4.200000
1581542297.913470, -4.700000
1581542297.923472, -4.700000
1581542297.933451, -4.500000
1581542297.943589, -4.500000
1581542297.954957, -4.400000
1581542297.966611, -4.200000
1581542297.976385, -3.900000
1581542297.986415, -3.900000
1581542297.996398, -3.700000
1581542298.006503, -3.400000
1581542298.017845, -3.500000
1581542298.027852, -3.400000
1581542298.037850, -3.200000
1581542298.047853, -3.200000
1581542298.059205, -2.900000
1581542298.069207, -2.600000
1581542298.079200, -2.900000
1581542298.089199, -2.400000
1581542298.099196, -2.000000
1581542298.110341, -1.700000
1581542298.121572, -1.500000
1581542298.131344, -1.400000
1581542298.141083, -1.100000
1581542298.152333, 1.400000
1581542298.162075, -1.600000
1581542298.173458, -0.300000
1581542298.183220, 0.100000
1581542298.192969, 0.200000
1581542298.204208, 0.500000
1581542298.213966, 0.600000
1581542298.223848, 0.800000
1581542298.234962, 1.100000
1581542298.244839, 1.300000
1581542298.256086, 1.600000
1581542298.266085, 3.700000
1581542298.276090, 2.100000
1581542298.287586, 2.300000
1581542298.297587, 1.300000
1581542298.307577, 2.900000
1581542298.317602, 3.000000
1581542298.327602, 3.500000
1581542298.337596, 3.700000
1581542298.348961, 3.800000
1581542298.359089, 4.100000
1581542298.369078, 4.400000
1581542298.379082, 4.600000
1581542298.390454, 1.900000
1581542298.400458, 5.100000
1581542298.410443, 5.300000
1581542298.421809, 6.000000
1581542298.431956, 5.900000
1581542298.441956, 6.200000
1581542298.453332, 3.800000
1581542298.463343, 6.600000
